,Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Months at Company
7877,35156,34.0,Male,1,Technology,9254,Excellent,Low,Average,1,No,87.0,High School,Married,2.0,Mid,Large,52,No,No,No,Fair,High,Stayed,13
7878,58897,38.0,Male,10,Healthcare,8460,Poor,Very High,Average,0,No,28.0,Bachelor’s Degree,Single,4.0,Senior,Medium,85,No,No,No,Good,Low,Left,121
7879,60298,18.0,Female,5,Media,5298,Poor,Medium,Average,1,No,5.0,Associate Degree,Single,4.0,Senior,Medium,61,No,No,No,Good,High,Stayed,61
7880,63338,48.0,Male,37,Technology,7896,Excellent,High,Below Average,1,No,83.0,High School,Married,4.0,Senior,Medium,66,No,No,No,Fair,Low,Stayed,444
7881,70601,26.0,Female,5,Media,6390,Poor,Very High,Low,0,No,12.0,Associate Degree,Married,3.0,Entry,Medium,68,No,No,No,Good,Low,Left,59
7882,44336,,Male,19,Finance,8581,Fair,Very High,Below Average,1,No,64.0,Associate Degree,,1.0,Entry,Medium,21,No,No,No,Fair,High,Left,228
7883,52324,39.0,Female,12,Healthcare,9384,Fair,Low,Average,0,Yes,76.0,Bachelor’s Degree,,3.0,Entry,Medium,79,No,No,No,Fair,Low,Left,143
7884,26923,29.0,Male,16,Media,6015,Good,Low,Low,0,No,25.0,Bachelor’s Degree,Married,2.0,Entry,Medium,40,No,No,No,Fair,Low,Stayed,192
7885,14819,33.0,Male,20,Finance,9226,Fair,Very High,Average,2,Yes,6.0,Bachelor’s Degree,Married,1.0,Mid,Medium,96,No,No,No,Poor,Medium,Stayed,241
7886,30705,27.0,Male,18,Education,4645,Fair,Medium,Average,0,No,51.0,Master’s Degree,Married,2.0,Senior,Small,32,Yes,No,No,Good,Low,Stayed,216
7887,4999,34.0,Male,13,Finance,5703,Good,High,Average,0,No,55.0,,Married,2.0,Entry,Medium,63,No,Yes,No,Good,Low,Left,155
7888,25530,56.0,Female,28,Education,3864,Fair,Low,Average,0,No,36.0,Bachelor’s Degree,Single,0.0,Entry,Medium,67,No,Yes,No,Poor,Low,Left,336
7889,33196,36.0,Female,16,Media,5568,Fair,Medium,Average,3,Yes,88.0,Bachelor’s Degree,,1.0,Entry,Medium,49,No,No,No,Fair,High,Left,191
7890,49671,18.0,Male,2,Education,4182,Good,High,High,1,No,,Associate Degree,Married,0.0,Mid,Large,4,No,No,No,Poor,Low,Left,25
7891,50914,37.0,Male,26,Media,6715,Good,High,Average,0,No,46.0,High School,Single,1.0,Entry,Medium,58,No,No,Yes,Good,High,Stayed,313
7892,33214,52.0,Male,23,Healthcare,6905,Good,High,Average,1,Yes,56.0,Bachelor’s Degree,Married,0.0,Entry,Small,101,No,No,Yes,Good,Very High,Stayed,275
7893,48820,22.0,Male,11,Technology,13830,Good,Very High,Average,1,No,30.0,PhD,Single,0.0,Senior,Medium,66,Yes,No,No,Fair,Low,Stayed,132
7894,12332,24.0,Male,12,Technology,10787,Excellent,Very High,Average,0,Yes,,Associate Degree,Married,0.0,Entry,Medium,64,No,No,No,Fair,Low,Stayed,145
7895,73146,22.0,Male,2,Technology,8844,Good,Low,Average,0,Yes,20.0,High School,Single,0.0,Mid,Medium,39,No,No,No,Poor,Medium,Left,25
7896,14422,27.0,Female,9,Media,5932,Fair,Very High,Average,0,No,96.0,Associate Degree,Divorced,0.0,Entry,Small,87,No,No,No,Good,Low,Left,109
7897,41687,48.0,Male,16,Technology,10345,Poor,High,Low,1,No,45.0,Associate Degree,Married,0.0,Senior,Medium,91,Yes,No,Yes,Excellent,Medium,Stayed,193
7898,13959,31.0,Female,10,Technology,6566,Fair,High,Average,1,No,87.0,High School,Married,0.0,Entry,Small,34,No,No,No,Poor,Medium,Left,119
7899,36549,55.0,Male,39,Finance,6870,Good,Very High,Average,1,Yes,72.0,Bachelor’s Degree,Single,1.0,Entry,Small,85,Yes,Yes,Yes,Good,High,Left,468
7900,61707,56.0,Male,31,Technology,7707,Good,High,Average,2,No,83.0,High School,,0.0,Entry,Large,66,No,No,No,Fair,Medium,Stayed,372
7901,45071,47.0,Female,18,Healthcare,7968,Poor,Very High,Average,0,No,89.0,Bachelor’s Degree,Single,3.0,Entry,Small,58,No,No,No,Excellent,Medium,Left,216
7902,12396,33.0,Female,17,Media,5990,Excellent,High,Average,2,No,58.0,PhD,Single,5.0,Senior,Small,86,No,No,Yes,Good,Low,Stayed,204
7903,26006,20.0,Female,12,Education,5330,Good,High,Average,0,No,36.0,Bachelor’s Degree,Married,0.0,Mid,Small,47,No,No,No,Fair,Low,Stayed,145
7904,22129,49.0,Female,32,Technology,10264,Good,High,Below Average,0,Yes,92.0,Bachelor’s Degree,Married,,Entry,Small,47,No,No,No,Good,Medium,Stayed,384
7905,5767,39.0,Female,15,Media,5405,Fair,Very High,Average,0,No,69.0,Associate Degree,,,Mid,Large,63,No,Yes,No,Excellent,Medium,Stayed,179
7906,25726,45.0,Male,8,,7910,Fair,Very High,Average,0,No,24.0,Master’s Degree,Single,3.0,Mid,Small,28,Yes,No,Yes,Good,Medium,Stayed,95
7907,7500,52.0,Female,30,,8583,Good,High,Average,1,No,67.0,Associate Degree,Married,0.0,Mid,Small,33,Yes,No,No,Poor,Low,Stayed,359
7908,40011,53.0,Male,9,Healthcare,7328,Good,Medium,Average,0,Yes,79.0,Associate Degree,Married,5.0,Mid,Medium,60,Yes,No,Yes,Good,Medium,Stayed,108
7909,46227,53.0,Male,36,Technology,9304,Poor,High,Below Average,1,No,70.0,Bachelor’s Degree,,0.0,Mid,Small,80,No,No,No,Poor,Medium,Left,433
7910,1464,34.0,Female,11,Technology,11649,,High,Average,0,No,47.0,Master’s Degree,Single,1.0,Entry,Medium,59,No,No,No,Excellent,Low,Left,132
7911,69755,49.0,Female,22,Education,5365,Poor,High,,0,Yes,15.0,Associate Degree,,4.0,Entry,Large,32,No,No,Yes,Good,Medium,Stayed,263
7912,31236,23.0,Male,12,Healthcare,9366,Excellent,Low,Average,1,No,89.0,Associate Degree,Divorced,5.0,Senior,Large,45,No,No,No,Good,Low,Stayed,143
7913,12636,43.0,Male,22,Technology,9662,Good,Very High,Average,1,No,96.0,Associate Degree,Married,1.0,Senior,Medium,47,No,No,No,Fair,High,Stayed,265
7914,52349,26.0,Female,15,Technology,10684,Good,High,Below Average,2,Yes,92.0,Master’s Degree,Single,5.0,Entry,Small,30,No,No,No,Poor,Low,Left,179
7915,48274,53.0,,29,,5614,Good,High,Average,3,No,44.0,High School,Married,1.0,Entry,Large,94,,No,No,Fair,Medium,Stayed,348
7916,20309,27.0,Male,16,Technology,9690,Poor,High,Below Average,1,No,16.0,Bachelor’s Degree,Single,0.0,Entry,Medium,86,No,No,No,Poor,Medium,Left,193
7917,69913,28.0,Male,15,Education,4348,Excellent,Medium,High,2,Yes,34.0,High School,Married,4.0,Mid,Medium,76,No,No,No,Poor,Medium,Stayed,179
7918,24240,31.0,Male,23,Education,3741,Good,High,Average,0,Yes,69.0,Associate Degree,Single,1.0,Entry,Large,75,,No,No,Fair,Medium,Left,275
7919,48620,33.0,Female,15,Education,4519,Fair,High,Average,2,Yes,77.0,Associate Degree,,1.0,Senior,Large,50,Yes,No,No,Good,Medium,Stayed,179
7920,46321,44.0,Male,17,Technology,7103,Fair,Very High,Average,0,Yes,93.0,Master’s Degree,Single,3.0,Senior,Large,26,No,No,Yes,Good,Medium,Left,204
7921,48760,42.0,Female,19,Finance,7096,Good,High,,1,No,,Bachelor’s Degree,Divorced,1.0,Entry,Large,78,,No,No,Excellent,Low,Stayed,228
7922,13401,59.0,Male,37,,9153,Excellent,Very High,Average,1,No,75.0,PhD,Single,2.0,Mid,Medium,88,No,No,No,Good,Medium,Left,444
7923,48220,52.0,Female,25,Healthcare,8152,Excellent,High,Average,1,No,53.0,Associate Degree,Married,,Entry,Small,69,Yes,No,No,Good,Medium,Stayed,301
7924,15928,29.0,Female,15,Technology,10159,Excellent,High,High,1,Yes,71.0,High School,Single,0.0,Entry,Medium,50,No,Yes,No,Good,High,Left,180
7925,6342,39.0,Female,26,Media,5779,Excellent,Medium,Average,1,Yes,36.0,Associate Degree,Married,0.0,Mid,Small,77,No,No,No,Good,Low,Stayed,313
7926,68936,53.0,Female,31,Technology,13023,Good,High,Below Average,1,Yes,19.0,Bachelor’s Degree,Single,,Mid,Large,108,No,No,No,Fair,Medium,Left,373
7927,25537,49.0,Male,41,Technology,7561,Excellent,Medium,Average,1,Yes,70.0,Bachelor’s Degree,Divorced,0.0,Entry,Small,117,No,No,No,Good,Low,Left,491
7928,2009,53.0,Male,8,Education,3556,Fair,Medium,Average,2,Yes,69.0,Associate Degree,Married,1.0,Entry,Medium,40,No,No,Yes,Fair,Very High,Left,97
7929,5301,58.0,Male,49,Technology,9768,Good,Medium,Average,0,Yes,91.0,Bachelor’s Degree,Single,1.0,Entry,Medium,123,No,No,No,Good,Very High,Left,589
7930,50454,21.0,Female,2,Finance,6965,Good,High,Average,0,No,97.0,Master’s Degree,Divorced,2.0,Senior,Small,7,No,No,No,Poor,High,Stayed,23
7931,8379,42.0,Female,27,Media,5954,Fair,High,Average,2,No,28.0,Bachelor’s Degree,Married,2.0,Mid,Small,79,No,No,No,Good,Medium,Left,323
7932,41933,57.0,Male,29,,3798,Good,High,Average,0,No,55.0,High School,Married,1.0,Mid,Medium,89,Yes,No,No,Poor,Medium,Stayed,347
7933,62359,38.0,Male,16,Education,4739,Good,High,High,0,No,75.0,Associate Degree,Married,1.0,Entry,Large,36,No,No,No,Poor,Medium,Left,193
7934,50205,22.0,Male,2,Finance,7889,Good,Very High,Average,3,Yes,15.0,Bachelor’s Degree,Divorced,0.0,Mid,Medium,77,No,No,No,Poor,Medium,Stayed,24
7935,11077,31.0,Female,7,Education,5693,Good,High,Below Average,1,No,43.0,Master’s Degree,,0.0,Senior,Medium,22,No,No,No,Poor,Medium,Stayed,85
7936,52413,46.0,Male,15,Education,4015,,Very High,Below Average,0,Yes,11.0,Associate Degree,Single,0.0,Entry,Medium,69,No,No,No,Good,Low,Left,179
7937,41441,45.0,Female,30,Healthcare,9404,Fair,High,High,1,No,55.0,Associate Degree,Divorced,1.0,Mid,Medium,89,No,No,No,Good,Very High,Left,360
7938,69322,46.0,Male,38,Healthcare,8493,Good,Medium,Average,0,No,93.0,Master’s Degree,Divorced,,Senior,Medium,73,No,No,No,Poor,Medium,Stayed,456
7939,58538,33.0,Female,4,Technology,8686,Good,Very High,Average,1,Yes,91.0,Bachelor’s Degree,Married,0.0,Mid,Large,46,,No,Yes,Poor,High,Stayed,47
7940,73870,26.0,Male,5,Healthcare,9161,Excellent,High,High,0,No,30.0,PhD,Divorced,1.0,Senior,Large,54,No,No,Yes,Good,Low,Stayed,60
7941,48149,37.0,Male,29,Education,5137,Fair,High,Average,0,Yes,72.0,Bachelor’s Degree,,2.0,Entry,Medium,68,No,No,Yes,Good,Medium,Stayed,349
7942,67887,56.0,Male,22,Education,6235,Fair,High,Average,0,No,70.0,Bachelor’s Degree,Married,2.0,Entry,Medium,66,Yes,No,No,Poor,Medium,Stayed,263
7943,25087,31.0,Female,3,Technology,7123,,Low,Below Average,0,No,90.0,Associate Degree,Single,2.0,Mid,Medium,62,,No,No,Good,High,Left,36
7944,30265,55.0,Female,18,Technology,9140,Good,High,Below Average,2,Yes,21.0,Master’s Degree,Divorced,1.0,Entry,Medium,57,No,No,No,Good,Medium,Stayed,217
7945,58729,55.0,Male,9,,9466,Good,Low,High,0,No,31.0,Bachelor’s Degree,Married,0.0,Entry,Medium,24,No,No,No,Good,Medium,Left,107
7946,28506,57.0,Female,44,,5568,Good,High,Below Average,0,No,56.0,Bachelor’s Degree,Single,0.0,Entry,Small,60,No,No,Yes,Good,Very High,Left,527
7947,37089,27.0,Male,7,Technology,12403,Excellent,Very High,Average,2,No,8.0,High School,Married,0.0,Mid,Medium,52,No,Yes,No,Fair,Low,Left,84
7948,53984,50.0,Male,19,,4760,Good,High,Average,2,No,24.0,High School,,4.0,Senior,Medium,66,Yes,No,No,Fair,Low,Stayed,227
7949,15171,24.0,Female,5,Healthcare,7768,Poor,Very High,High,0,Yes,30.0,Associate Degree,,2.0,Mid,Medium,77,Yes,No,No,Poor,Low,Left,60
7950,16542,41.0,Male,19,Technology,8719,Fair,High,Below Average,2,No,98.0,Bachelor’s Degree,Single,1.0,Senior,Medium,87,No,No,No,Excellent,Medium,Left,227
7951,48454,28.0,Female,7,Education,4673,Good,Medium,Average,0,Yes,87.0,High School,Single,1.0,Mid,Large,43,No,No,No,Fair,Very High,Left,85
7952,35126,56.0,Female,15,,8565,Good,Low,Average,0,No,92.0,Bachelor’s Degree,,3.0,Senior,Medium,58,No,No,No,Excellent,Low,Stayed,181
7953,21042,18.0,Female,7,Education,3640,Fair,Very High,Below Average,1,No,43.0,Bachelor’s Degree,Single,1.0,Entry,Medium,58,No,No,No,Good,Low,Left,84
7954,16687,,Female,27,Healthcare,8544,Fair,Medium,Average,2,No,77.0,Associate Degree,Single,0.0,Senior,Medium,71,No,No,No,Poor,,Left,323
7955,5454,21.0,Male,12,Technology,12879,Excellent,High,Average,0,Yes,26.0,High School,Single,0.0,Senior,Small,54,Yes,No,No,Poor,,Stayed,145
7956,46712,41.0,Male,1,Education,5203,Good,High,Average,1,No,41.0,Master’s Degree,Divorced,5.0,Entry,Large,53,No,No,Yes,Good,Medium,Left,11
7957,20301,42.0,Female,18,Technology,7884,Excellent,High,Average,2,No,56.0,Bachelor’s Degree,Married,3.0,Mid,Large,72,No,No,Yes,Good,Medium,Left,216
7958,63467,19.0,Male,6,Education,4178,Good,Very High,High,2,Yes,1.0,Master’s Degree,Single,2.0,Mid,Medium,67,No,No,No,Good,Low,Left,72
7959,12548,,Female,13,Technology,10372,Fair,Very High,Average,0,No,5.0,High School,Married,4.0,Mid,Medium,68,,No,No,Fair,Medium,Stayed,156
7960,66543,33.0,Male,10,Technology,7007,Fair,High,High,0,No,9.0,PhD,Married,0.0,Mid,Medium,69,No,No,Yes,Fair,High,Stayed,121
7961,38826,35.0,Male,19,Media,6184,Poor,High,Average,1,Yes,34.0,Master’s Degree,Divorced,2.0,Mid,Medium,87,No,No,No,Good,High,Stayed,228
7962,63899,58.0,Male,2,Technology,8209,Fair,High,High,1,No,68.0,Bachelor’s Degree,Single,3.0,Entry,Medium,21,No,No,No,Excellent,,Left,24
7963,23840,32.0,Female,8,Education,3864,Fair,High,High,0,No,53.0,Bachelor’s Degree,Married,5.0,Entry,Medium,21,No,No,No,Good,Low,Left,96
7964,43450,55.0,Male,33,Media,6726,Fair,Very High,Average,0,Yes,17.0,PhD,Divorced,3.0,Senior,Large,88,No,No,No,Good,Low,Stayed,395
7965,33792,29.0,Female,15,Finance,9989,Fair,Very High,Average,2,No,57.0,Master’s Degree,Single,0.0,Entry,Medium,83,Yes,No,No,Good,Low,Left,181
7966,73037,54.0,Female,19,Healthcare,5970,Excellent,Medium,Average,2,No,60.0,Master’s Degree,Married,4.0,Senior,Small,29,No,No,Yes,Fair,Low,Stayed,228
7967,41449,54.0,Male,32,Healthcare,9071,Fair,Very High,Average,0,No,39.0,Associate Degree,Married,,Entry,Large,65,,No,No,Fair,Low,Stayed,383
7968,67578,48.0,Female,12,Technology,10721,Good,Medium,Low,0,No,97.0,Bachelor’s Degree,Married,3.0,Mid,Large,62,Yes,No,No,Good,Low,Stayed,145
7969,64067,19.0,Female,6,Media,6177,Poor,Medium,Average,1,No,14.0,High School,Single,3.0,Mid,Large,42,Yes,No,No,Excellent,,Stayed,71
7970,17891,48.0,Female,18,,3779,Good,High,Low,1,No,23.0,Bachelor’s Degree,Married,1.0,Senior,Small,61,No,No,No,Good,Low,Stayed,216
7971,38972,32.0,,2,Technology,7442,Fair,High,Average,0,No,59.0,Master’s Degree,Single,5.0,Entry,Large,13,No,No,No,Fair,Medium,Left,24
7972,4816,55.0,,37,Technology,10249,,High,High,0,No,17.0,Associate Degree,Married,,Senior,Large,38,No,No,No,Good,Very High,Stayed,443
7973,70837,32.0,Female,3,Healthcare,8679,Fair,High,High,0,No,72.0,Associate Degree,Divorced,0.0,Mid,Medium,14,No,No,No,Fair,Low,Left,35
7974,7843,57.0,Female,41,Technology,6291,Fair,High,Average,2,No,59.0,Master’s Degree,,4.0,Senior,Small,60,No,No,Yes,Good,Medium,Left,491
7975,52555,24.0,Female,7,,3004,Fair,High,Average,2,No,,Bachelor’s Degree,Married,2.0,Mid,Small,75,No,No,No,Excellent,Low,Left,84
7976,33699,48.0,Female,27,Technology,6916,Fair,Low,Average,1,No,63.0,PhD,Married,1.0,Mid,Medium,100,,No,No,Poor,High,Stayed,324
7977,57274,51.0,Female,20,Media,5562,Excellent,High,High,0,No,6.0,Bachelor’s Degree,Single,1.0,Mid,Medium,94,No,No,No,Good,High,Stayed,241
7978,74464,40.0,Male,8,Technology,9892,Fair,High,Below Average,3,No,73.0,High School,,1.0,Mid,Medium,82,No,No,No,Fair,,Stayed,95
7979,25671,37.0,Male,25,Education,5102,Fair,Low,Average,1,No,10.0,Bachelor’s Degree,Divorced,4.0,Senior,Small,34,No,No,No,Fair,Low,Stayed,300
7980,22689,27.0,Female,9,Technology,9384,Fair,Low,Average,0,Yes,38.0,High School,Single,0.0,Entry,Small,64,No,No,No,Fair,Medium,Left,109
7981,56217,45.0,Female,21,Technology,8600,Good,High,Below Average,0,No,16.0,Bachelor’s Degree,Single,1.0,Mid,Small,54,No,No,No,Good,Very High,Left,251
7982,6195,25.0,Female,2,Finance,8773,Excellent,Medium,Average,0,No,42.0,High School,Married,2.0,Mid,Medium,42,Yes,No,Yes,Good,Low,Stayed,24
7983,69409,54.0,Male,22,,8066,Fair,Very High,Below Average,2,No,36.0,Master’s Degree,Married,,Entry,Medium,58,No,No,Yes,Good,Low,Left,265
7984,55913,18.0,Female,8,Technology,10417,Fair,Very High,Below Average,0,No,35.0,Bachelor’s Degree,Married,0.0,Entry,Medium,29,Yes,No,No,Good,Low,Left,95
7985,11127,32.0,Female,3,Education,4790,Poor,High,Average,1,No,86.0,High School,Divorced,3.0,Mid,Medium,48,No,No,No,Good,Medium,Stayed,35
7986,61495,41.0,Male,8,Media,5907,Fair,High,Low,2,Yes,91.0,Associate Degree,Married,2.0,Entry,Large,32,No,No,No,Good,High,Left,96
7987,31044,38.0,Male,15,Technology,9292,Fair,High,Average,1,Yes,77.0,Bachelor’s Degree,Married,0.0,Entry,Large,21,No,No,No,Poor,Low,Left,180
7988,13317,30.0,Female,13,Healthcare,6248,Good,High,Below Average,1,No,74.0,Bachelor’s Degree,Married,1.0,Mid,Small,44,No,No,No,Good,High,Left,155
7989,39489,,Male,5,,9111,Fair,Very High,High,0,No,16.0,High School,,0.0,Senior,Small,48,No,No,No,Fair,High,Stayed,59
7990,4990,21.0,Female,9,,4457,Excellent,Medium,High,0,No,1.0,Master’s Degree,Married,1.0,Mid,Small,20,No,No,No,Good,,Stayed,107
7991,68292,36.0,Female,11,Finance,8761,Good,Medium,Below Average,0,No,44.0,Master’s Degree,Married,1.0,Senior,Large,44,,No,No,Good,Low,Stayed,133
7992,35205,59.0,Female,8,Media,5941,Fair,Low,Low,2,No,85.0,Bachelor’s Degree,Single,2.0,Senior,Medium,59,No,No,No,Good,Medium,Left,96
7993,8493,50.0,Male,26,Education,3777,Poor,High,Average,1,Yes,56.0,Associate Degree,Single,4.0,Senior,Medium,97,No,No,No,Good,Low,Stayed,312
7994,34673,58.0,Female,10,Media,5420,,Medium,Below Average,0,No,74.0,PhD,Single,4.0,Senior,Medium,17,No,No,Yes,Good,Low,Stayed,119
7995,10394,20.0,Female,2,Technology,9434,Fair,Medium,Average,0,No,46.0,Associate Degree,Married,0.0,Entry,Medium,16,No,No,No,Poor,Low,Left,24
7996,57127,18.0,Female,3,Education,3632,Fair,Medium,High,0,No,43.0,Associate Degree,Married,0.0,Mid,Small,72,No,No,No,Fair,High,Left,37
7997,54143,30.0,Female,10,Media,5140,Good,Very High,Average,1,No,42.0,Bachelor’s Degree,Married,3.0,Mid,Large,30,No,No,No,Poor,Medium,Stayed,121
7998,46399,47.0,Female,35,Media,6311,Good,Very High,High,1,No,58.0,PhD,Divorced,0.0,Mid,Small,56,No,No,No,Excellent,High,Stayed,420
7999,28125,21.0,Male,9,Education,3882,Poor,High,Average,2,No,95.0,Bachelor’s Degree,Married,0.0,Entry,Small,63,,No,No,Fair,Medium,Left,108
8000,35601,49.0,Female,28,Education,5177,Excellent,Medium,Average,2,Yes,22.0,Master’s Degree,Single,0.0,Entry,Small,97,No,No,No,Good,Low,Left,336
8001,71893,55.0,Male,6,Media,5674,,High,High,0,No,99.0,High School,Married,1.0,Entry,Small,41,No,No,No,Good,Medium,Left,71
8002,70419,22.0,,14,Healthcare,7949,Poor,Medium,Below Average,1,Yes,40.0,Bachelor’s Degree,,,Entry,Medium,87,No,No,Yes,Good,,Left,167
8003,73638,57.0,Male,14,Media,5640,Excellent,High,Below Average,1,No,97.0,Master’s Degree,Divorced,0.0,Entry,Small,71,No,No,No,Fair,Low,Stayed,167
8004,10814,50.0,Male,23,,6430,Good,Medium,Average,3,Yes,35.0,Associate Degree,Married,,Entry,Medium,63,No,No,No,Poor,Medium,Stayed,275
8005,66937,38.0,Female,30,Media,6079,Good,High,High,2,No,53.0,Master’s Degree,Married,3.0,Entry,Medium,68,No,No,No,Fair,Low,Stayed,360
8006,44819,23.0,Female,10,Media,6668,Fair,Medium,Average,0,No,89.0,Bachelor’s Degree,,0.0,Entry,Large,73,No,No,No,Poor,High,Left,121
8007,56499,34.0,Male,20,Media,5250,Poor,High,Average,2,Yes,53.0,High School,Divorced,0.0,Senior,Medium,97,,Yes,No,Good,High,Stayed,239
8008,30552,56.0,Male,10,Technology,11309,Good,High,Average,0,No,8.0,Associate Degree,Single,0.0,Mid,Small,81,No,No,No,Poor,Low,Stayed,121
8009,40508,23.0,Male,4,Technology,6678,Excellent,High,Average,2,Yes,32.0,Master’s Degree,Single,1.0,Entry,Medium,58,No,No,No,Good,Medium,Left,49
8010,73353,47.0,Male,26,Healthcare,6326,Fair,High,Average,0,No,5.0,Bachelor’s Degree,Married,,Senior,Medium,39,No,No,No,Good,Low,Stayed,312
8011,50829,43.0,Female,11,Healthcare,9157,Good,High,Below Average,2,No,23.0,Bachelor’s Degree,Single,0.0,Mid,Medium,77,Yes,No,No,Poor,Low,Stayed,132
8012,66954,47.0,Female,13,Education,3631,Poor,High,Average,0,No,82.0,Bachelor’s Degree,Single,1.0,Entry,Medium,92,No,No,No,Excellent,Medium,Left,155
8013,33835,59.0,Female,42,Healthcare,9611,Fair,High,Average,0,Yes,87.0,Bachelor’s Degree,Married,1.0,Entry,Medium,75,No,No,No,Good,High,Left,504
8014,16118,59.0,Female,8,Healthcare,8854,Good,High,Average,2,No,83.0,Bachelor’s Degree,Married,,Entry,Medium,85,No,No,No,Good,Low,Stayed,97
8015,52253,,Male,7,,10100,Good,High,High,0,No,37.0,Bachelor’s Degree,Divorced,2.0,Senior,Medium,17,No,No,No,Good,Very High,Stayed,84
8016,14019,51.0,Male,36,Education,4279,Good,High,Average,2,No,14.0,Associate Degree,Married,3.0,Mid,Medium,97,No,No,No,Poor,Low,Stayed,433
8017,51916,26.0,Female,5,Education,5051,Fair,Medium,Average,2,No,20.0,Bachelor’s Degree,Single,1.0,Mid,Medium,37,Yes,No,No,Fair,Very High,Stayed,60
8018,14555,23.0,Female,9,Healthcare,7721,Excellent,High,Average,1,No,4.0,Master’s Degree,Married,2.0,Senior,Large,37,No,No,No,Good,Low,Stayed,108
8019,25733,55.0,Male,45,Education,4778,Excellent,Medium,Low,1,Yes,19.0,Associate Degree,Divorced,4.0,Mid,Small,88,No,No,No,Poor,Low,Left,541
8020,52667,54.0,Male,32,Healthcare,7681,Good,Medium,High,1,Yes,92.0,Master’s Degree,Single,0.0,Senior,Small,93,No,No,No,Good,Medium,Stayed,383
8021,60082,22.0,Female,3,Technology,7174,Fair,Low,Average,0,No,55.0,Bachelor’s Degree,,1.0,Mid,Small,63,,No,No,Good,Low,Left,36
8022,2331,58.0,Male,29,Education,4502,Good,Medium,Average,1,Yes,76.0,Bachelor’s Degree,Single,0.0,Mid,Small,84,,No,No,Good,High,Stayed,347
8023,62754,49.0,Female,6,Technology,11103,Good,Low,Average,0,No,10.0,Bachelor’s Degree,,0.0,Mid,Medium,40,Yes,No,No,Fair,Low,Left,72
8024,22530,34.0,Male,3,Finance,4162,Fair,Medium,Below Average,0,No,94.0,High School,Married,0.0,Senior,Medium,73,,No,No,Good,Medium,Stayed,37
8025,26932,43.0,Male,10,Education,4573,Fair,High,High,1,Yes,13.0,Bachelor’s Degree,Married,1.0,Entry,Small,43,No,No,No,Good,High,Stayed,119
8026,53283,57.0,Male,24,Media,5562,Good,High,High,0,No,33.0,Master’s Degree,Single,4.0,Entry,Medium,94,No,No,No,Poor,High,Left,288
8027,29244,22.0,Female,11,Technology,10214,Excellent,High,Below Average,0,Yes,45.0,,Single,0.0,Senior,Medium,18,No,No,No,Excellent,Low,Stayed,131
8028,2794,,Female,3,Healthcare,9844,,Low,Average,1,No,41.0,Master’s Degree,Single,3.0,Entry,Large,24,No,Yes,No,Good,Low,Stayed,35
8029,36479,20.0,Female,5,Healthcare,5817,Fair,Low,Low,4,No,99.0,Master’s Degree,Divorced,1.0,Mid,Small,67,No,No,No,Poor,Low,Left,61
