,Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amount (USD)
2393,2394.0,58.0,Male,Socks,Clothing,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38.0,PayPal,Every 3 Months,97.0
2394,2395.0,40.0,Male,Sandals,Footwear,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23.0,Debit Card,Fortnightly,47.0
2395,2396.0,62.0,Male,Blouse,Clothing,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47.0,PayPal,Bi-Weekly,83.0
2396,2397.0,38.0,Male,Shirt,Clothing,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20.0,Venmo,Weekly,82.0
2397,2398.0,37.0,Male,Sunglasses,Accessories,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,No,41.0,Venmo,Monthly,26.0
2398,2399.0,65.0,Male,Jacket,Outerwear,Florida,M,Orange,Winter,4.3,No,Free Shipping,,No,44.0,Bank Transfer,Fortnightly,81.0
2399,2400.0,55.0,Male,Dress,Clothing,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,No,31.0,Cash,Monthly,44.0
2400,2401.0,43.0,Male,Sunglasses,Accessories,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11.0,Credit Card,Bi-Weekly,88.0
2401,2402.0,43.0,Male,Boots,Footwear,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25.0,PayPal,Bi-Weekly,76.0
2402,2403.0,45.0,Male,Scarf,Accessories,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,No,31.0,Cash,Weekly,89.0
2403,2404.0,64.0,Male,Shorts,Clothing,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40.0,Debit Card,Weekly,22.0
2404,2405.0,28.0,Male,Shorts,Clothing,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23.0,Credit Card,Bi-Weekly,33.0
2405,2406.0,69.0,Male,Jeans,Clothing,California,XL,Silver,Fall,5.0,No,Standard,No,No,5.0,Debit Card,Quarterly,97.0
2406,2407.0,54.0,Male,Scarf,Accessories,California,M,Indigo,Winter,4.7,No,Standard,No,No,26.0,PayPal,Weekly,57.0
2407,2408.0,52.0,Male,Shorts,Clothing,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11.0,Credit Card,Bi-Weekly,38.0
2408,2409.0,23.0,Male,Sneakers,Footwear,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,No,44.0,Debit Card,Every 3 Months,55.0
2409,2410.0,26.0,Male,Jewelry,Accessories,Washington,L,Yellow,Spring,3.0,No,Store Pickup,No,No,47.0,Cash,Every 3 Months,37.0
2410,2411.0,48.0,Male,Shoes,Footwear,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46.0,PayPal,Monthly,43.0
2411,2412.0,49.0,Male,Hoodie,Clothing,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35.0,Cash,,96.0
2412,2413.0,53.0,Male,Jacket,Outerwear,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,No,No,8.0,Bank Transfer,Bi-Weekly,51.0
2413,2414.0,69.0,Male,Shorts,Clothing,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30.0,Bank Transfer,Weekly,95.0
2414,2415.0,26.0,Male,Socks,Clothing,Virginia,M,Lavender,Summer,3.7,No,Next Day Air,No,No,14.0,Credit Card,Bi-Weekly,26.0
2415,2416.0,21.0,Male,Coat,Outerwear,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,No,30.0,Bank Transfer,Weekly,34.0
2416,2417.0,59.0,Male,Sandals,Footwear,Nebraska,S,Black,Summer,4.0,No,Next Day Air,No,No,26.0,Credit Card,Every 3 Months,83.0
2417,2418.0,21.0,Male,Backpack,Accessories,Alaska,M,Olive,Fall,3.3,No,Standard,No,No,32.0,Venmo,Fortnightly,24.0
2418,2419.0,22.0,Male,Pants,Clothing,Michigan,S,Indigo,Fall,4.0,No,Next Day Air,No,No,47.0,Cash,Every 3 Months,69.0
2419,2420.0,,Male,Sweater,Clothing,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,No,11.0,Credit Card,Every 3 Months,40.0
2420,2421.0,41.0,Male,Jacket,Outerwear,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,No,28.0,PayPal,Annually,87.0
2421,2422.0,37.0,Male,Sneakers,Footwear,Minnesota,L,Pink,Spring,4.6,No,Standard,No,No,2.0,Debit Card,Every 3 Months,46.0
2422,2423.0,30.0,Male,Jewelry,Accessories,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,No,45.0,Credit Card,Weekly,82.0
2423,2424.0,49.0,Male,Backpack,Accessories,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,No,7.0,Credit Card,Every 3 Months,81.0
2424,2425.0,49.0,Male,Jewelry,Accessories,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,No,28.0,Bank Transfer,Bi-Weekly,57.0
2425,2426.0,58.0,Male,Shoes,Footwear,North Dakota,S,Olive,Summer,3.0,No,2-Day Shipping,No,No,34.0,Bank Transfer,Quarterly,49.0
2426,2427.0,70.0,Male,Jacket,Outerwear,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,No,26.0,Debit Card,Every 3 Months,42.0
2427,2428.0,27.0,Male,Jacket,Outerwear,Oregon,M,Purple,Spring,3.3,No,Standard,No,No,45.0,Cash,Quarterly,26.0
2428,2429.0,65.0,Male,T-shirt,Clothing,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,No,34.0,Debit Card,Annually,38.0
2429,2430.0,57.0,Male,Sneakers,Footwear,Virginia,XL,Maroon,Summer,4.4,No,Standard,No,No,47.0,Credit Card,Fortnightly,57.0
2430,2431.0,20.0,Male,Jacket,Outerwear,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42.0,Cash,Quarterly,100.0
2431,2432.0,34.0,Male,Hoodie,Clothing,Alabama,S,Olive,Fall,3.4,No,Express,No,,27.0,Bank Transfer,Every 3 Months,73.0
2432,2433.0,59.0,Male,Jacket,Outerwear,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,No,43.0,Venmo,Monthly,66.0
2433,2434.0,54.0,Male,T-shirt,Clothing,Oregon,M,Blue,Spring,3.4,No,Standard,No,No,16.0,Cash,Bi-Weekly,73.0
2434,2435.0,36.0,,Gloves,Accessories,Utah,M,Brown,Spring,,No,Store Pickup,No,No,40.0,Credit Card,Monthly,45.0
2435,2436.0,21.0,Male,Sneakers,Footwear,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,No,29.0,Cash,Bi-Weekly,27.0
2436,2437.0,52.0,Male,T-shirt,Clothing,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,No,38.0,Credit Card,Quarterly,24.0
2437,2438.0,43.0,Male,Sneakers,Footwear,Wyoming,XL,Magenta,Winter,3.4,No,Store Pickup,No,No,34.0,Credit Card,Weekly,59.0
2438,2439.0,32.0,Male,Jeans,Clothing,Delaware,S,Cyan,Winter,3.4,No,Express,No,No,30.0,Venmo,Weekly,20.0
2439,2440.0,55.0,Male,Handbag,Accessories,Arkansas,M,Maroon,Summer,2.8,No,Standard,No,No,45.0,Bank Transfer,Annually,44.0
2440,2441.0,31.0,Male,Socks,Clothing,Indiana,M,Red,Spring,4.7,No,Standard,No,No,47.0,Bank Transfer,Annually,90.0
2441,2442.0,45.0,Male,Jewelry,Accessories,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5.0,Credit Card,Monthly,36.0
2442,2443.0,53.0,Male,Blouse,Clothing,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50.0,Debit Card,Bi-Weekly,95.0
2443,2444.0,24.0,Male,Backpack,Accessories,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,No,24.0,Bank Transfer,Bi-Weekly,30.0
2444,2445.0,47.0,Male,Scarf,Accessories,West Virginia,S,Gold,Fall,3.7,No,Express,No,No,15.0,Debit Card,Bi-Weekly,65.0
2445,2446.0,63.0,Male,Scarf,Accessories,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50.0,Cash,Weekly,96.0
2446,2447.0,38.0,Male,Shirt,Clothing,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7.0,Credit Card,Monthly,65.0
2447,2448.0,59.0,Male,Pants,Clothing,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10.0,Venmo,Fortnightly,47.0
2448,2449.0,54.0,Male,Hat,Accessories,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38.0,PayPal,Bi-Weekly,25.0
2449,2450.0,26.0,Male,Coat,Outerwear,Alabama,S,Violet,Fall,4.1,No,Express,No,No,31.0,Venmo,Fortnightly,56.0
2450,2451.0,68.0,Male,T-shirt,Clothing,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7.0,Venmo,Quarterly,76.0
2451,2452.0,41.0,Male,Socks,Clothing,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,No,27.0,Venmo,Monthly,60.0
2452,2453.0,68.0,Male,Shirt,Clothing,New York,L,Purple,Winter,4.1,No,Express,No,No,45.0,Bank Transfer,Every 3 Months,67.0
2453,2454.0,21.0,Male,Sweater,Clothing,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13.0,Cash,Annually,95.0
2454,2455.0,32.0,Male,Gloves,Accessories,Alaska,M,Magenta,Winter,4.6,No,Express,No,No,33.0,Venmo,Annually,72.0
2455,2456.0,20.0,Male,Belt,Accessories,Alaska,L,Lavender,Spring,3.4,No,Express,No,No,25.0,Cash,Every 3 Months,98.0
2456,2457.0,59.0,Male,Jeans,Clothing,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,No,No,5.0,PayPal,Monthly,83.0
2457,2458.0,53.0,Male,Handbag,Accessories,Delaware,M,,Fall,3.6,No,2-Day Shipping,No,No,23.0,Cash,Quarterly,37.0
2458,2459.0,66.0,Male,T-shirt,Clothing,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,No,17.0,Bank Transfer,Weekly,85.0
2459,2460.0,47.0,Male,Socks,Clothing,Missouri,L,Violet,Fall,4.3,No,2-Day Shipping,No,No,14.0,Cash,Weekly,36.0
2460,2461.0,58.0,Male,Jeans,Clothing,Maine,S,Lavender,Winter,4.0,No,Store Pickup,No,No,28.0,Credit Card,Annually,36.0
2461,2462.0,28.0,Male,Scarf,Accessories,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,No,19.0,Credit Card,Weekly,86.0
2462,2463.0,68.0,Male,Pants,Clothing,Missouri,XL,Orange,Spring,4.3,No,Standard,No,No,31.0,Bank Transfer,Bi-Weekly,99.0
2463,2464.0,60.0,Male,Blouse,Clothing,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,No,25.0,Cash,Bi-Weekly,21.0
2464,2465.0,47.0,Male,Jacket,Outerwear,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4.0,Cash,Bi-Weekly,84.0
2465,,18.0,Male,Sandals,Footwear,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,No,20.0,Bank Transfer,Weekly,63.0
2466,2467.0,32.0,Male,Shorts,Clothing,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37.0,Cash,Annually,84.0
2467,2468.0,27.0,Male,Shorts,Clothing,New Jersey,,Lavender,Spring,3.6,No,Express,No,No,28.0,Credit Card,Annually,72.0
2468,2469.0,65.0,Male,Skirt,Clothing,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6.0,Venmo,Weekly,21.0
2469,2470.0,68.0,Male,Sandals,Footwear,Maryland,M,Yellow,Fall,5.0,No,Standard,No,No,27.0,PayPal,Annually,92.0
2470,2471.0,55.0,Male,Blouse,Clothing,Arizona,XL,Pink,Fall,2.7,No,Next Day Air,No,No,29.0,Credit Card,Fortnightly,72.0
2471,2472.0,30.0,Male,Sandals,Footwear,Oklahoma,M,Gray,Spring,4.3,No,Store Pickup,No,No,1.0,Cash,Annually,83.0
2472,2473.0,24.0,Male,Shirt,Clothing,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31.0,Credit Card,Annually,73.0
2473,2474.0,57.0,Male,Socks,Clothing,Arkansas,M,Red,Winter,2.6,No,Next Day Air,No,No,28.0,Cash,Quarterly,98.0
2474,2475.0,23.0,Male,T-shirt,Clothing,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19.0,Bank Transfer,Quarterly,76.0
2475,2476.0,69.0,Male,Dress,Clothing,California,S,Lavender,Summer,3.5,No,Next Day Air,No,No,36.0,Venmo,Monthly,43.0
2476,2477.0,60.0,Male,Hat,Accessories,Colorado,M,Turquoise,Summer,3.7,,Next Day Air,No,No,28.0,Cash,Monthly,60.0
2477,2478.0,25.0,Male,Gloves,Accessories,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,No,29.0,PayPal,Weekly,40.0
2478,2479.0,18.0,Male,Socks,Clothing,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,No,No,9.0,Bank Transfer,Every 3 Months,93.0
2479,2480.0,37.0,Male,Dress,Clothing,Kansas,S,Olive,Fall,4.2,No,Standard,No,No,26.0,Credit Card,Every 3 Months,98.0
2480,2481.0,61.0,Male,Socks,Clothing,Ohio,XL,Maroon,Summer,2.9,No,Next Day Air,No,No,7.0,Credit Card,Fortnightly,91.0
2481,2482.0,41.0,Male,Belt,Accessories,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,,35.0,Debit Card,Weekly,92.0
2482,2483.0,69.0,Male,Handbag,Accessories,Arizona,S,Peach,Winter,4.8,No,Next Day Air,No,No,46.0,Credit Card,Every 3 Months,87.0
2483,2484.0,32.0,Male,Skirt,Clothing,Arizona,S,Teal,Fall,2.9,No,Standard,No,No,8.0,Debit Card,Monthly,96.0
2484,2485.0,60.0,Male,Hoodie,Clothing,New Hampshire,M,Green,Summer,4.8,No,2-Day Shipping,No,No,50.0,Cash,Every 3 Months,97.0
2485,2486.0,43.0,Male,Blouse,Clothing,Louisiana,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37.0,Bank Transfer,Annually,55.0
2486,2487.0,61.0,Male,Jeans,Clothing,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6.0,Credit Card,Fortnightly,58.0
2487,2488.0,57.0,Male,Boots,Footwear,Montana,L,Violet,Spring,3.0,No,Next Day Air,No,No,16.0,PayPal,Bi-Weekly,21.0
2488,2489.0,56.0,Male,Handbag,Accessories,New Hampshire,XL,Charcoal,Summer,4.4,No,Express,No,No,30.0,PayPal,Monthly,82.0
2489,2490.0,66.0,Male,Coat,Outerwear,South Dakota,M,Green,Winter,3.9,No,Express,No,No,50.0,Venmo,Quarterly,34.0
2490,2491.0,52.0,Male,Blouse,Clothing,Montana,M,Gray,Spring,4.0,No,Free Shipping,No,No,5.0,Cash,Every 3 Months,78.0
2491,2492.0,63.0,Male,Handbag,Accessories,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15.0,Bank Transfer,Monthly,47.0
2492,2493.0,50.0,Male,Sunglasses,Accessories,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,34.0,Bank Transfer,Bi-Weekly,96.0
2493,2494.0,21.0,Male,Socks,Clothing,Maine,S,,Fall,4.8,No,2-Day Shipping,No,No,6.0,Venmo,Every 3 Months,23.0
2494,2495.0,42.0,Male,Shoes,Footwear,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,,Debit Card,Annually,27.0
2495,2496.0,40.0,Male,Backpack,Accessories,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34.0,Credit Card,Every 3 Months,37.0
2496,2497.0,67.0,Male,Scarf,Accessories,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37.0,Credit Card,Weekly,79.0
2497,2498.0,35.0,Male,Backpack,Accessories,Colorado,M,Violet,Summer,4.2,No,Standard,No,No,28.0,Bank Transfer,Annually,40.0
2498,2499.0,18.0,Male,Coat,Outerwear,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,38.0,Cash,Fortnightly,39.0
2499,2500.0,52.0,Male,Hoodie,Clothing,Louisiana,L,Pink,Summer,,No,Next Day Air,No,No,2.0,Cash,Quarterly,73.0
2500,2501.0,59.0,Male,Gloves,,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,No,32.0,Cash,Bi-Weekly,84.0
2501,2502.0,49.0,Male,Shorts,Clothing,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30.0,Venmo,Bi-Weekly,94.0
2502,2503.0,46.0,Male,Skirt,Clothing,Idaho,L,Pink,Spring,4.1,No,Standard,No,No,17.0,PayPal,Every 3 Months,47.0
2503,2504.0,69.0,Male,Boots,Footwear,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,No,5.0,Debit Card,Bi-Weekly,77.0
2504,2505.0,56.0,Male,Shorts,Clothing,Rhode Island,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,31.0,Cash,Bi-Weekly,94.0
2505,2506.0,27.0,Male,Handbag,Accessories,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43.0,PayPal,Quarterly,75.0
2506,2507.0,57.0,Male,Dress,Clothing,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19.0,Venmo,Annually,82.0
2507,2508.0,58.0,Male,Shoes,Footwear,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,No,32.0,Credit Card,Every 3 Months,36.0
2508,2509.0,23.0,Male,Sneakers,Footwear,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5.0,Debit Card,Bi-Weekly,90.0
2509,2510.0,19.0,Male,Socks,,Washington,M,Black,Spring,4.4,No,Free Shipping,No,No,9.0,Bank Transfer,Quarterly,48.0
2510,2511.0,40.0,Male,Jacket,Outerwear,South Dakota,L,Purple,Winter,4.4,No,Standard,No,No,48.0,Credit Card,Weekly,42.0
2511,2512.0,54.0,Male,Backpack,Accessories,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,No,1.0,PayPal,,33.0
2512,2513.0,50.0,Male,Socks,Clothing,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,No,20.0,Credit Card,Monthly,63.0
2513,2514.0,69.0,Male,Handbag,Accessories,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,42.0,Cash,Annually,53.0
2514,2515.0,42.0,Male,Hat,Accessories,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45.0,PayPal,Bi-Weekly,37.0
2515,2516.0,37.0,Male,Blouse,Clothing,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41.0,Cash,Monthly,92.0
2516,2517.0,46.0,Male,Shorts,Clothing,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36.0,Debit Card,Quarterly,73.0
2517,2518.0,64.0,Male,Shirt,Clothing,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10.0,Venmo,Annually,38.0
2518,2519.0,20.0,Male,Boots,Footwear,Maine,XL,Blue,Fall,4.0,No,Store Pickup,No,No,31.0,Venmo,Annually,51.0
2519,2520.0,40.0,Male,Jacket,Outerwear,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21.0,Credit Card,Quarterly,90.0
2520,2521.0,64.0,Male,Jacket,Outerwear,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16.0,Cash,Every 3 Months,56.0
2521,2522.0,29.0,Male,Handbag,Accessories,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18.0,PayPal,Every 3 Months,33.0
2522,2523.0,20.0,Male,Belt,Accessories,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20.0,Debit Card,Weekly,53.0
2523,2524.0,43.0,Male,Handbag,Accessories,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21.0,Bank Transfer,Annually,24.0
2524,2525.0,60.0,Male,Coat,Outerwear,Kansas,M,Purple,Spring,3.7,No,Express,No,No,23.0,Credit Card,Quarterly,59.0
2525,2526.0,39.0,Male,Sweater,Clothing,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20.0,PayPal,Weekly,72.0
2526,2527.0,47.0,Male,Shorts,Clothing,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,30.0,PayPal,Bi-Weekly,28.0
2527,2528.0,19.0,Male,Pants,Clothing,Illinois,M,Gold,Fall,3.6,No,Express,No,No,33.0,Bank Transfer,Every 3 Months,36.0
2528,2529.0,52.0,Male,Jewelry,Accessories,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,31.0,Debit Card,Monthly,47.0
2529,2530.0,34.0,Male,Gloves,Accessories,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,No,48.0,Bank Transfer,Monthly,62.0
2530,2531.0,25.0,Male,Skirt,Clothing,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,No,28.0,Debit Card,Weekly,98.0
2531,2532.0,43.0,Male,Sandals,Footwear,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,7.0,Cash,Every 3 Months,28.0
2532,2533.0,55.0,Male,Socks,Clothing,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,4.0,Debit Card,Weekly,86.0
2533,2534.0,66.0,Male,Jewelry,Accessories,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,No,49.0,Cash,Bi-Weekly,46.0
2534,2535.0,41.0,Male,Sunglasses,Accessories,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,No,22.0,Cash,,42.0
2535,2536.0,47.0,Male,Coat,Outerwear,Vermont,S,Purple,Winter,3.9,No,Express,No,No,39.0,Bank Transfer,Fortnightly,80.0
2536,2537.0,51.0,Male,Belt,Accessories,Oklahoma,L,Gray,Spring,4.9,No,Express,No,No,45.0,PayPal,Every 3 Months,39.0
2537,2538.0,44.0,Male,Coat,Outerwear,Maine,M,Purple,Summer,4.1,No,2-Day Shipping,No,No,30.0,PayPal,Fortnightly,49.0
2538,2539.0,18.0,Male,Scarf,Accessories,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,No,33.0,Credit Card,Bi-Weekly,32.0
2539,2540.0,33.0,Male,Sandals,Footwear,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,24.0,Cash,Bi-Weekly,73.0
2540,2541.0,24.0,Male,Belt,Accessories,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,No,11.0,Debit Card,Quarterly,42.0
2541,2542.0,33.0,Male,Scarf,Accessories,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,No,13.0,Venmo,Every 3 Months,58.0
2542,2543.0,61.0,Male,Jewelry,Accessories,Arkansas,M,White,Winter,3.7,No,Express,No,No,27.0,PayPal,Annually,22.0
2543,2544.0,27.0,Male,Scarf,Accessories,West Virginia,L,Peach,Spring,2.7,No,Next Day Air,No,No,30.0,PayPal,Bi-Weekly,56.0
2544,2545.0,46.0,Male,Pants,Clothing,Delaware,M,Red,Spring,2.5,No,Next Day Air,No,No,39.0,Venmo,Quarterly,70.0
2545,2546.0,38.0,Male,Shoes,Footwear,Texas,L,Olive,Spring,3.9,No,Free Shipping,No,No,10.0,Debit Card,Annually,50.0
2546,2547.0,63.0,Male,Boots,Footwear,Texas,L,Gray,Summer,3.0,No,Express,No,No,4.0,Credit Card,Quarterly,21.0
2547,2548.0,47.0,,Jacket,Outerwear,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,No,16.0,Cash,Weekly,97.0
2548,2549.0,42.0,Male,Backpack,Accessories,Texas,L,Pink,Winter,3.8,No,Standard,No,No,34.0,Credit Card,Monthly,63.0
2549,2550.0,41.0,Male,Jacket,Outerwear,Virginia,M,Red,Fall,2.7,No,Standard,No,No,11.0,Debit Card,Every 3 Months,60.0
2550,2551.0,53.0,Male,Boots,Footwear,New Hampshire,XL,Peach,Fall,3.0,No,Store Pickup,No,No,30.0,Debit Card,Fortnightly,52.0
2551,2552.0,29.0,Male,Shoes,Footwear,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,No,40.0,Debit Card,Annually,32.0
2552,2553.0,61.0,Male,Belt,Accessories,Maryland,XL,Purple,Spring,3.2,No,2-Day Shipping,No,No,13.0,Credit Card,Annually,48.0
2553,2554.0,69.0,Male,Jewelry,Accessories,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,No,28.0,Venmo,Every 3 Months,25.0
2554,2555.0,51.0,Male,Jewelry,Accessories,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,No,49.0,Debit Card,Bi-Weekly,68.0
2555,2556.0,24.0,Male,Pants,Clothing,Idaho,M,Gray,Fall,3.5,No,Standard,No,No,23.0,Credit Card,Weekly,74.0
2556,2557.0,24.0,Male,T-shirt,Clothing,Montana,XL,Magenta,Fall,3.1,No,Standard,No,No,4.0,Bank Transfer,Quarterly,88.0
2557,2558.0,70.0,Male,Shorts,Clothing,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,No,17.0,PayPal,Fortnightly,23.0
2558,2559.0,49.0,Male,Hoodie,Clothing,California,M,Silver,Fall,2.7,No,Express,No,No,24.0,PayPal,Fortnightly,32.0
2559,2560.0,48.0,Male,Belt,Accessories,Mississippi,S,Green,Winter,4.0,No,Free Shipping,No,No,21.0,Debit Card,Every 3 Months,71.0
2560,2561.0,58.0,Male,Boots,Footwear,California,M,Violet,Spring,2.7,No,Next Day Air,No,No,17.0,Debit Card,Bi-Weekly,
2561,2562.0,32.0,Male,Hoodie,Clothing,New York,L,Magenta,Spring,,No,Free Shipping,No,No,22.0,Debit Card,Quarterly,20.0
2562,2563.0,57.0,Male,Shorts,Clothing,Arizona,XL,Yellow,Spring,4.7,No,Standard,No,No,27.0,Cash,Fortnightly,62.0
2563,2564.0,69.0,Male,Backpack,Accessories,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,No,1.0,Venmo,Every 3 Months,
2564,2565.0,42.0,Male,Scarf,Accessories,Kentucky,L,Indigo,Winter,3.0,No,2-Day Shipping,No,No,27.0,Bank Transfer,Weekly,90.0
2565,2566.0,30.0,Male,Socks,Clothing,Vermont,S,Indigo,Fall,3.6,No,Store Pickup,No,No,8.0,Venmo,Quarterly,43.0
2566,2567.0,35.0,Male,Handbag,Accessories,Missouri,S,Yellow,Fall,3.3,No,Standard,No,No,43.0,PayPal,Quarterly,38.0
2567,2568.0,19.0,Male,Sunglasses,Accessories,Michigan,XL,Gold,Spring,4.3,No,Store Pickup,No,No,24.0,Cash,Fortnightly,25.0
2568,2569.0,52.0,Male,T-shirt,Clothing,Texas,XL,Green,Winter,4.3,No,Express,No,No,29.0,PayPal,Fortnightly,98.0
2569,2570.0,42.0,Male,Dress,Clothing,New York,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,10.0,Bank Transfer,Bi-Weekly,75.0
2570,2571.0,36.0,Male,Sneakers,Footwear,New Mexico,XL,Olive,Spring,4.0,No,Store Pickup,No,No,12.0,PayPal,Fortnightly,27.0
2571,2572.0,45.0,Male,Sunglasses,Accessories,Mississippi,L,Black,Winter,3.5,No,Standard,No,No,48.0,Cash,Fortnightly,27.0
2572,2573.0,54.0,Male,Blouse,Clothing,Washington,M,Silver,,3.9,No,Next Day Air,No,No,40.0,Bank Transfer,Quarterly,42.0
2573,2574.0,54.0,Male,T-shirt,Clothing,New Mexico,M,Red,Summer,4.4,No,Store Pickup,No,No,1.0,Bank Transfer,Annually,90.0
